Time,HNE
203.72,0.00258
203.725,0.0022
203.73,0.00166
203.735,0.00139
203.74,0.00114
203.745,0.00087
203.75,0.00075
203.755,0.00056
203.76,0.00053
203.765,0.0005
203.77,0.00059
203.775,0.00057
203.78,0.00045
203.785,0.00039
203.79,0.00021
203.795,-0.00001
203.8,-0.00042
203.805,-0.00087
203.81,-0.00146
203.815,-0.00211
203.82,-0.00278
203.825,-0.0036
203.83,-0.00436
203.835,-0.00511
203.84,-0.00578
203.845,-0.00633
203.85,-0.0067
203.855,-0.00698
203.86,-0.00706
203.865,-0.00688
203.87,-0.00658
203.875,-0.00619
203.88,-0.00583
203.885,-0.00562
203.89,-0.0056
203.895,-0.00575
203.9,-0.00598
203.905,-0.00618
203.91,-0.00635
203.915,-0.00654
203.92,-0.00673
203.925,-0.00687
203.93,-0.00693
203.935,-0.00697
203.94,-0.00694
203.945,-0.00677
203.95,-0.00644
203.955,-0.00591
203.96,-0.00534
203.965,-0.00467
203.97,-0.00378
203.975,-0.00295
203.98,-0.00213
203.985,-0.00128
203.99,-0.00035
203.995,0.00056
204,0.00117
204.005,0.00179
204.01,0.00228
204.015,0.0026
204.02,0.00283
204.025,0.00288
204.03,0.00301
204.035,0.003
204.04,0.00293
204.045,0.00276
204.05,0.00234
204.055,0.00199
204.06,0.00149
204.065,0.00079
204.07,0.00018
204.075,-0.00036
204.08,-0.0009
204.085,-0.00139
204.09,-0.00171
204.095,-0.00173
204.1,-0.0016
204.105,-0.00149
204.11,-0.00143
204.115,-0.00144
204.12,-0.00131
204.125,-0.0011
204.13,-0.00084
204.135,-0.00065
204.14,-0.0005
204.145,-0.00017
204.15,0.00029
204.155,0.00077
204.16,0.00108
204.165,0.00128
204.17,0.00151
204.175,0.00178
204.18,0.00196
204.185,0.00203
204.19,0.00201
204.195,0.00189
204.2,0.00179
204.205,0.00143
204.21,0.00086
204.215,0.0003
204.22,-0.00028
204.225,-0.0008
204.23,-0.00127
204.235,-0.00165
204.24,-0.00199
204.245,-0.00236
204.25,-0.00268
204.255,-0.00291
204.26,-0.00309
204.265,-0.00325
204.27,-0.00338
204.275,-0.00338
204.28,-0.00325
204.285,-0.00309
204.29,-0.00293
204.295,-0.00279
204.3,-0.00259
204.305,-0.00228
204.31,-0.00194
204.315,-0.00156
204.32,-0.00121
204.325,-0.00092
204.33,-0.00064
204.335,-0.00039
204.34,-0.00022
204.345,-0.00007
204.35,0
204.355,0.00016
204.36,0.00041
204.365,0.00046
204.37,0.00045
204.375,0.00049
204.38,0.00066
204.385,0.00058
204.39,0.00033
204.395,0.00027
204.4,0.00017
204.405,0.00021
204.41,0.00029
204.415,0.00027
204.42,0.00033
204.425,0.00026
204.43,0.00009
204.435,0
204.44,-0.00019
204.445,-0.00035
204.45,-0.00049
204.455,-0.00074
204.46,-0.00087
204.465,-0.00107
204.47,-0.00141
204.475,-0.002
204.48,-0.0026
204.485,-0.00304
204.49,-0.00356
204.495,-0.00378
204.5,-0.00402
204.505,-0.00424
204.51,-0.00433
204.515,-0.0045
204.52,-0.00446
204.525,-0.00457
204.53,-0.00468
204.535,-0.00475
204.54,-0.0048
204.545,-0.00461
204.55,-0.00427
204.555,-0.00386
204.56,-0.00342
204.565,-0.00304
204.57,-0.00279
204.575,-0.00249
204.58,-0.0022
204.585,-0.00193
204.59,-0.0017
204.595,-0.00155
204.6,-0.00141
204.605,-0.0013
204.61,-0.00133
204.615,-0.00149
204.62,-0.00174
204.625,-0.00217
204.63,-0.00267
204.635,-0.00313
204.64,-0.00352
204.645,-0.00394
204.65,-0.00443
204.655,-0.00486
204.66,-0.00513
204.665,-0.00531
204.67,-0.00543
204.675,-0.00564
204.68,-0.00593
204.685,-0.00609
204.69,-0.00615
204.695,-0.00611
204.7,-0.006
204.705,-0.00572
204.71,-0.00544
204.715,-0.00525
204.72,-0.00486
204.725,-0.00448
204.73,-0.00403
204.735,-0.00344
204.74,-0.00274
204.745,-0.00192
204.75,-0.00112
204.755,-0.00047
204.76,0.00004
204.765,0.00055
204.77,0.00107
204.775,0.00141
204.78,0.00147
204.785,0.00143
204.79,0.00143
204.795,0.0014
204.8,0.00125
204.805,0.00083
204.81,0.00026
204.815,-0.00033
204.82,-0.00079
204.825,-0.00118
204.83,-0.00179
204.835,-0.00245
204.84,-0.0031
204.845,-0.00357
204.85,-0.00388
204.855,-0.00428
204.86,-0.00463
204.865,-0.005
204.87,-0.00527
204.875,-0.00541
204.88,-0.00541
204.885,-0.00531
204.89,-0.00521
204.895,-0.0051
204.9,-0.00492
204.905,-0.00458
204.91,-0.00425
204.915,-0.00398
204.92,-0.00371
204.925,-0.0035
204.93,-0.00334
204.935,-0.00323
204.94,-0.00318
204.945,-0.00317
204.95,-0.0032
204.955,-0.00329
204.96,-0.00344
204.965,-0.00356
204.97,-0.00359
204.975,-0.00358
204.98,-0.00349
204.985,-0.00332
204.99,-0.00311
204.995,-0.00289
205,-0.00262
205.005,-0.00227
205.01,-0.0018
205.015,-0.00129
205.02,-0.001
205.025,-0.00069
205.03,-0.00025
205.035,0.00019
205.04,0.00071
205.045,0.00124
205.05,0.00171
205.055,0.00217
205.06,0.00254
205.065,0.00276
205.07,0.00286
205.075,0.00285
205.08,0.00278
205.085,0.00267
205.09,0.00253
205.095,0.00229
205.1,0.0019
205.105,0.00148
205.11,0.0011
205.115,0.00067
205.12,0.00027
205.125,-0.00007
205.13,-0.00039
205.135,-0.00055
205.14,-0.00073
205.145,-0.00083
205.15,-0.00085
205.155,-0.00092
205.16,-0.0009
205.165,-0.00093
205.17,-0.00091
205.175,-0.00099
205.18,-0.00112
205.185,-0.00106
205.19,-0.00098
205.195,-0.00097
205.2,-0.00109
205.205,-0.00138
205.21,-0.00164
205.215,-0.00177
205.22,-0.00184
205.225,-0.00188
205.23,-0.002
205.235,-0.00209
205.24,-0.00209
205.245,-0.00202
205.25,-0.00188
205.255,-0.00176
205.26,-0.00165
205.265,-0.00148
205.27,-0.00114
205.275,-0.0007
205.28,-0.0003
205.285,0.00007
205.29,0.00047
205.295,0.00089
205.3,0.00132
205.305,0.00175
205.31,0.00212
205.315,0.00238
205.32,0.00244
205.325,0.00251
205.33,0.00266
205.335,0.00271
205.34,0.00268
205.345,0.00256
205.35,0.00241
205.355,0.00228
205.36,0.00209
205.365,0.00193
205.37,0.0019
205.375,0.00195
205.38,0.00199
205.385,0.00199
205.39,0.00198
205.395,0.00201
205.4,0.00205
205.405,0.00204
205.41,0.00205
205.415,0.00225
205.42,0.00263
205.425,0.00305
205.43,0.00347
205.435,0.00383
205.44,0.00406
205.445,0.00435
205.45,0.0047
205.455,0.00509
205.46,0.00546
205.465,0.0057
205.47,0.00599
205.475,0.00638
205.48,0.00679
205.485,0.00707
205.49,0.00725
205.495,0.00727
205.5,0.00712
205.505,0.00706
205.51,0.00715
205.515,0.00732
205.52,0.00745
205.525,0.00738
205.53,0.0073
205.535,0.00731
205.54,0.00733
205.545,0.0074
205.55,0.00732
205.555,0.00709
205.56,0.00696
205.565,0.00685
205.57,0.00683
205.575,0.00677
205.58,0.00651
205.585,0.00625
205.59,0.00602
205.595,0.0058
205.6,0.00562
205.605,0.00528
205.61,0.00487
205.615,0.00452
205.62,0.0041
205.625,0.00367
205.63,0.00327
205.635,0.00298
205.64,0.00279
205.645,0.00257
205.65,0.00246
205.655,0.0024
205.66,0.00252
205.665,0.00274
205.67,0.00284
205.675,0.00306
205.68,0.00326
205.685,0.0034
205.69,0.00367
205.695,0.00387
205.7,0.00403
205.705,0.0042
205.71,0.00436
205.715,0.00472
205.72,0.0052
205.725,0.00569
205.73,0.00626
205.735,0.00687
205.74,0.00754
205.745,0.0082
205.75,0.0088
205.755,0.00931
205.76,0.00969
205.765,0.01001
205.77,0.01026
205.775,0.01042
205.78,0.01056
205.785,0.01051
205.79,0.01025
205.795,0.00994
205.8,0.00961
205.805,0.00927
205.81,0.00884
205.815,0.00835
205.82,0.00775
205.825,0.00726
205.83,0.00692
205.835,0.00661
205.84,0.00635
205.845,0.00609
205.85,0.00598
205.855,0.006
205.86,0.00615
205.865,0.00627
205.87,0.0063
205.875,0.00639
205.88,0.0065
205.885,0.00656
205.89,0.00659
205.895,0.0066
205.9,0.00662
205.905,0.00669
205.91,0.00667
205.915,0.00659
205.92,0.00654
205.925,0.00649
205.93,0.00645
205.935,0.00641
205.94,0.00635
205.945,0.00633
205.95,0.00632
205.955,0.00633
205.96,0.00637
205.965,0.00635
205.97,0.00634
205.975,0.00634
205.98,0.00639
205.985,0.00655
205.99,0.00667
205.995,0.00684
206,0.00697
206.005,0.00704
206.01,0.00711
206.015,0.00711
206.02,0.00709
206.025,0.00697
206.03,0.00671
206.035,0.00642
206.04,0.00614
206.045,0.00585
206.05,0.00545
206.055,0.00503
206.06,0.00463
206.065,0.00421
206.07,0.00375
206.075,0.00322
206.08,0.00277
206.085,0.00246
206.09,0.00218
206.095,0.00194
206.1,0.00176
206.105,0.0017
206.11,0.00181
206.115,0.00207
206.12,0.00241
206.125,0.00266
206.13,0.00283
206.135,0.00307
206.14,0.00336
206.145,0.00369
206.15,0.00394
206.155,0.00405
206.16,0.0042
206.165,0.00438
206.17,0.0045
206.175,0.00459
206.18,0.00463
206.185,0.00467
206.19,0.00472
206.195,0.00474
206.2,0.00473
206.205,0.00472
206.21,0.00461
206.215,0.00446
206.22,0.00423
206.225,0.00398
206.23,0.00371
206.235,0.00331
206.24,0.003
206.245,0.00274
206.25,0.0025
206.255,0.00226
206.26,0.00197
206.265,0.00178
206.27,0.00148
206.275,0.00122
206.28,0.00101
206.285,0.00083
206.29,0.0007
206.295,0.00058
206.3,0.00052
206.305,0.00044
206.31,0.00043
206.315,0.00047
206.32,0.00048
206.325,0.00056
206.33,0.00073
206.335,0.0009
206.34,0.00117
206.345,0.00157
206.35,0.002
206.355,0.00238
206.36,0.00272
206.365,0.00304
206.37,0.00322
206.375,0.00336
206.38,0.00348
206.385,0.00355
206.39,0.00368
206.395,0.00382
206.4,0.00393
206.405,0.00401
206.41,0.00403
206.415,0.00398
206.42,0.00374
206.425,0.00348
206.43,0.00325
206.435,0.00292
206.44,0.00264
206.445,0.00246
206.45,0.00234
206.455,0.00221
206.46,0.00211
206.465,0.00202
206.47,0.00191
206.475,0.00182
206.48,0.00169
206.485,0.0015
206.49,0.0013
206.495,0.00119
206.5,0.00105
206.505,0.00084
206.51,0.00075
206.515,0.00073
206.52,0.00077
206.525,0.00088
206.53,0.00096
206.535,0.00093
206.54,0.00081
206.545,0.00063
206.55,0.00032
206.555,0
206.56,-0.00034
206.565,-0.00078
206.57,-0.00124
206.575,-0.00176
206.58,-0.0023
206.585,-0.00276
206.59,-0.00314
206.595,-0.00343
206.6,-0.00364
206.605,-0.00382
206.61,-0.00383
206.615,-0.00373
206.62,-0.00371
206.625,-0.00364
206.63,-0.00351
206.635,-0.00329
206.64,-0.00304
206.645,-0.00275
206.65,-0.00235
206.655,-0.00209
206.66,-0.00185
206.665,-0.00162
206.67,-0.00147
206.675,-0.00129
206.68,-0.00119
206.685,-0.00104
206.69,-0.00085
206.695,-0.00077
206.7,-0.00072
206.705,-0.00068
206.71,-0.00059
206.715,-0.00037
206.72,-0.00015
206.725,0.00005
206.73,0.00024
206.735,0.00037
206.74,0.00046
206.745,0.00041
206.75,0.00031
206.755,0.00033
206.76,0.00037
206.765,0.00048
206.77,0.0007
206.775,0.00093
206.78,0.00112
206.785,0.00131
206.79,0.00149
206.795,0.00147
206.8,0.00127
206.805,0.00096
206.81,0.00055
206.815,0.00009
206.82,-0.00039
206.825,-0.00087
206.83,-0.00138
206.835,-0.0019
206.84,-0.0024
206.845,-0.00288
206.85,-0.00332
206.855,-0.00384
206.86,-0.00441
206.865,-0.00494
206.87,-0.00535
206.875,-0.00562
206.88,-0.00582
206.885,-0.00592
206.89,-0.0059
206.895,-0.00577
206.9,-0.00553
206.905,-0.00527
206.91,-0.00497
206.915,-0.00466
206.92,-0.0045
206.925,-0.00446
206.93,-0.00435
206.935,-0.00407
206.94,-0.00374
206.945,-0.00338
206.95,-0.00304
206.955,-0.00274
206.96,-0.0024
206.965,-0.0021
206.97,-0.00184
206.975,-0.00163
206.98,-0.00149
206.985,-0.00141
206.99,-0.00128
206.995,-0.00111
207,-0.00099
207.005,-0.00095
207.01,-0.00091
207.015,-0.00084
207.02,-0.00079
207.025,-0.00069
207.03,-0.00054
207.035,-0.00044
207.04,-0.00042
207.045,-0.00047
207.05,-0.00052
207.055,-0.00059
207.06,-0.00073
207.065,-0.00087
207.07,-0.00104
207.075,-0.00123
207.08,-0.00136
207.085,-0.00153
207.09,-0.00176
207.095,-0.00197
207.1,-0.00218
207.105,-0.00234
207.11,-0.00254
207.115,-0.00281
207.12,-0.00304
207.125,-0.0032
207.13,-0.00323
207.135,-0.00324
207.14,-0.0032
207.145,-0.00313
207.15,-0.00306
207.155,-0.00281
207.16,-0.00263
207.165,-0.00255
207.17,-0.00243
207.175,-0.00233
207.18,-0.00224
207.185,-0.00216
207.19,-0.00201
207.195,-0.00182
207.2,-0.00163
207.205,-0.00144
207.21,-0.00132
207.215,-0.00132
207.22,-0.0014
207.225,-0.00152
207.23,-0.00173
207.235,-0.00199
207.24,-0.00227
207.245,-0.00256
207.25,-0.00285
207.255,-0.00306
207.26,-0.00322
207.265,-0.00336
207.27,-0.00351
207.275,-0.00368
207.28,-0.00378
207.285,-0.00382
207.29,-0.00385
207.295,-0.00379
207.3,-0.00369
207.305,-0.00352
207.31,-0.00328
207.315,-0.00311
207.32,-0.00298
207.325,-0.00301
207.33,-0.00311
207.335,-0.00318
207.34,-0.00324
207.345,-0.00325
207.35,-0.00341
207.355,-0.00364
207.36,-0.00384
207.365,-0.00403
207.37,-0.00423
207.375,-0.00453
207.38,-0.00483
207.385,-0.0051
207.39,-0.0053
207.395,-0.00536
207.4,-0.00549
207.405,-0.00553
207.41,-0.00547
207.415,-0.00538
207.42,-0.00521
207.425,-0.00516
207.43,-0.0051
207.435,-0.00501
207.44,-0.00497
207.445,-0.00493
207.45,-0.00504
207.455,-0.00511
207.46,-0.00506
207.465,-0.00506
207.47,-0.00507
207.475,-0.00511
207.48,-0.0052
207.485,-0.00523
207.49,-0.0052
207.495,-0.00524
207.5,-0.00536
207.505,-0.00543
207.51,-0.00539
207.515,-0.00533
207.52,-0.00532
207.525,-0.0054
207.53,-0.00545
207.535,-0.00536
207.54,-0.00521
207.545,-0.00508
207.55,-0.00501
207.555,-0.00496
207.56,-0.00492
207.565,-0.00486
207.57,-0.00485
207.575,-0.005
207.58,-0.00517
207.585,-0.00525
207.59,-0.00533
207.595,-0.00542
207.6,-0.0055
207.605,-0.00556
207.61,-0.0056
207.615,-0.00564
207.62,-0.00563
207.625,-0.00558
207.63,-0.00548
207.635,-0.00525
207.64,-0.00498
207.645,-0.00473
207.65,-0.00442
207.655,-0.00408
207.66,-0.00364
207.665,-0.00316
207.67,-0.00273
207.675,-0.00239
207.68,-0.00209
207.685,-0.00176
207.69,-0.00161
207.695,-0.00169
207.7,-0.00184
207.705,-0.00191
207.71,-0.00186
207.715,-0.00176
207.72,-0.00167
207.725,-0.00172
207.73,-0.00187
207.735,-0.00205
207.74,-0.00229
207.745,-0.00258
207.75,-0.00287
207.755,-0.0032
207.76,-0.00351
207.765,-0.0037
207.77,-0.00381
207.775,-0.00391
207.78,-0.00394
207.785,-0.00384
207.79,-0.0037
207.795,-0.00359
207.8,-0.00352
207.805,-0.00357
207.81,-0.00367
207.815,-0.00372
207.82,-0.00373
207.825,-0.00374
207.83,-0.00371
207.835,-0.00369
207.84,-0.00368
207.845,-0.00364
207.85,-0.00363
207.855,-0.0037
207.86,-0.00384
207.865,-0.00401
207.87,-0.00416
207.875,-0.00436
207.88,-0.00458
207.885,-0.00477
207.89,-0.00488
207.895,-0.00492
207.9,-0.00487
207.905,-0.00474
207.91,-0.00453
207.915,-0.00442
207.92,-0.00439
207.925,-0.00438
207.93,-0.00442
207.935,-0.00442
207.94,-0.00442
207.945,-0.00434
207.95,-0.00412
207.955,-0.00386
207.96,-0.00354
207.965,-0.00335
207.97,-0.00329
207.975,-0.00333
207.98,-0.00353
207.985,-0.00371
207.99,-0.00386
207.995,-0.00406
208,-0.00424
208.005,-0.00438
208.01,-0.00441
208.015,-0.00447
208.02,-0.00464
208.025,-0.00476
208.03,-0.00482
208.035,-0.0048
208.04,-0.00475
208.045,-0.00473
208.05,-0.00468
208.055,-0.0046
208.06,-0.00451
208.065,-0.00437
208.07,-0.00422
208.075,-0.0041
208.08,-0.00401
208.085,-0.00387
208.09,-0.0038
208.095,-0.00384
208.1,-0.0038
208.105,-0.0037
208.11,-0.00349
208.115,-0.00319
208.12,-0.00309
208.125,-0.00316
208.13,-0.00321
208.135,-0.00323
208.14,-0.00327
208.145,-0.00339
208.15,-0.00349
208.155,-0.0036
208.16,-0.0037
208.165,-0.00365
208.17,-0.00352
208.175,-0.00346
208.18,-0.0035
208.185,-0.00351
208.19,-0.00352
208.195,-0.00352
208.2,-0.00345
208.205,-0.00346
208.21,-0.0035
208.215,-0.00354
208.22,-0.00359
208.225,-0.00344
208.23,-0.00311
208.235,-0.0027
208.24,-0.00234
208.245,-0.00202
208.25,-0.00166
208.255,-0.00128
208.26,-0.00093
208.265,-0.00076
208.27,-0.00072
208.275,-0.00067
208.28,-0.00067
208.285,-0.00067
208.29,-0.00062
208.295,-0.00065
208.3,-0.00077
208.305,-0.00081
208.31,-0.00076
208.315,-0.00066
208.32,-0.00065
208.325,-0.00077
208.33,-0.00087
208.335,-0.00089
208.34,-0.0009
208.345,-0.00099
208.35,-0.00115
208.355,-0.00137
208.36,-0.00151
208.365,-0.00153
208.37,-0.0015
208.375,-0.00143
208.38,-0.00142
208.385,-0.00136
208.39,-0.00112
208.395,-0.00082
208.4,-0.0006
208.405,-0.00055
208.41,-0.00063
208.415,-0.00072
208.42,-0.00085
208.425,-0.00099
208.43,-0.00108
208.435,-0.00111
208.44,-0.00097
208.445,-0.00068
208.45,-0.00025
208.455,0.00029
208.46,0.00076
208.465,0.00114
208.47,0.00148
208.475,0.0018
208.48,0.00206
208.485,0.00211
208.49,0.0021
208.495,0.00219
208.5,0.00232
208.505,0.0025
208.51,0.00259
208.515,0.00259
208.52,0.00256
208.525,0.00245
208.53,0.00233
208.535,0.00219
208.54,0.00206
208.545,0.00194
208.55,0.00186
208.555,0.00188
208.56,0.00202
208.565,0.00225
208.57,0.00249
208.575,0.0027
208.58,0.00289
208.585,0.00298
208.59,0.00295
208.595,0.00292
208.6,0.00287
208.605,0.00285
208.61,0.00285
208.615,0.00288
208.62,0.00285
208.625,0.00266
208.63,0.00242
208.635,0.00211
208.64,0.00169
208.645,0.00112
208.65,0.00048
208.655,-0.00001
208.66,-0.00041
208.665,-0.00075
208.67,-0.00105
208.675,-0.00128
208.68,-0.00135
208.685,-0.00138
208.69,-0.00133
208.695,-0.00122
208.7,-0.00112
208.705,-0.00087
208.71,-0.00054
208.715,-0.00007
208.72,0.00052
208.725,0.00102
208.73,0.00155
208.735,0.00204
208.74,0.00246
208.745,0.00282
208.75,0.00302
208.755,0.00321
208.76,0.00343
208.765,0.00354
208.77,0.00363
208.775,0.0037
208.78,0.00375
208.785,0.00371
208.79,0.0035
208.795,0.00326
208.8,0.00302
208.805,0.00283
208.81,0.00275
208.815,0.00273
208.82,0.0028
208.825,0.00296
208.83,0.0032
208.835,0.00348
208.84,0.00365
208.845,0.00385
208.85,0.00416
208.855,0.00453
208.86,0.00496
208.865,0.00536
208.87,0.00566
208.875,0.00592
208.88,0.00621
208.885,0.00641
208.89,0.00648
208.895,0.00655
208.9,0.00667
208.905,0.00679
208.91,0.00681
208.915,0.0068
208.92,0.00672
208.925,0.0066
208.93,0.0065
208.935,0.00636
208.94,0.00626
208.945,0.0062
208.95,0.00619
208.955,0.00622
208.96,0.00617
208.965,0.00609
208.97,0.00599
208.975,0.00584
208.98,0.00565
208.985,0.0054
208.99,0.00512
208.995,0.00485
209,0.00455
209.005,0.00411
209.01,0.00353
209.015,0.00286
209.02,0.0022
209.025,0.0017
209.03,0.00122
209.035,0.00071
209.04,0.00024
209.045,-0.00023
209.05,-0.00059
209.055,-0.00081
209.06,-0.00085
209.065,-0.00073
209.07,-0.00053
209.075,-0.00023
209.08,0.00015
209.085,0.00049
209.09,0.00081
209.095,0.00111
209.1,0.0014
209.105,0.00182
209.11,0.00227
209.115,0.00271
209.12,0.00321
209.125,0.00367
209.13,0.00405
209.135,0.00427
209.14,0.00426
209.145,0.00421
209.15,0.00404
209.155,0.00376
209.16,0.00354
209.165,0.00336
209.17,0.00326
209.175,0.00318
209.18,0.00313
209.185,0.00314
209.19,0.00308
209.195,0.00307
209.2,0.0031
209.205,0.00321
209.21,0.00338
209.215,0.00352
209.22,0.00371
209.225,0.00401
209.23,0.00431
209.235,0.0046
209.24,0.00485
209.245,0.00497
209.25,0.00502
209.255,0.00498
209.26,0.0049
209.265,0.0048
209.27,0.00455
209.275,0.00419
209.28,0.00378
209.285,0.00335
209.29,0.00303
209.295,0.00285
209.3,0.00284
209.305,0.00304
209.31,0.00335
209.315,0.00372
209.32,0.00398
209.325,0.00418
209.33,0.0044
209.335,0.00457
209.34,0.0047
209.345,0.00483
209.35,0.00496
209.355,0.00502
209.36,0.00496
209.365,0.00484
209.37,0.00464
209.375,0.00432
209.38,0.00391
209.385,0.0035
209.39,0.00308
209.395,0.00266
209.4,0.00219
209.405,0.00171
209.41,0.00128
209.415,0.00087
209.42,0.00046
209.425,0.00015
209.43,0.00008
209.435,0.00015
209.44,0.00036
209.445,0.00072
209.45,0.00114
209.455,0.00164
209.46,0.00216
209.465,0.00258
209.47,0.00283
209.475,0.00293
209.48,0.003
209.485,0.00308
209.49,0.00319
209.495,0.00327
209.5,0.00323
209.505,0.00316
209.51,0.00319
209.515,0.00315
209.52,0.00292
209.525,0.00253
209.53,0.00205
209.535,0.00154
209.54,0.00102
209.545,0.00063
209.55,0.00033
209.555,0.00006
209.56,-0.00012
209.565,-0.00018
209.57,-0.00006
209.575,0.00024
209.58,0.00053
209.585,0.00076
209.59,0.00095
209.595,0.00105
209.6,0.00114
209.605,0.00123
209.61,0.00138
209.615,0.00155
209.62,0.00169
209.625,0.00199
209.63,0.00238
209.635,0.00271
209.64,0.00296
209.645,0.00315
209.65,0.00335
209.655,0.00354
209.66,0.00368
209.665,0.00385
209.67,0.00399
209.675,0.00409
209.68,0.00422
209.685,0.0043
209.69,0.00425
209.695,0.00412
209.7,0.00402
209.705,0.00387
209.71,0.00371
209.715,0.00364
209.72,0.00355
209.725,0.00343
